Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Blickzuwendung	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:01:19.753	79.753	79753	00:01:20.073	80.073	80073	00:00:00.320	0.32	320	1		4	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:08:49.543	529.543	529543	00:08:50.143	530.143	530143	00:00:00.600	0.6	600	1		5	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:21.540	801.54	801540	00:13:22.661	802.661	802661	00:00:01.121	1.121	1121	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:23.461	803.461	803461	00:13:23.781	803.781	803781	00:00:00.320	0.32	320	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:25.622	805.622	805622	00:13:26.262	806.262	806262	00:00:00.640	0.64	640	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:27.862	807.862	807862	00:13:28.703	808.703	808703	00:00:00.841	0.841	841	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:30.343	810.343	810343	00:13:31.384	811.384	811384	00:00:01.041	1.041	1041	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:31.904	811.904	811904	00:13:33.184	813.184	813184	00:00:01.280	1.28	1280	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:33.704	813.704	813704	00:13:33.984	813.984	813984	00:00:00.280	0.28	280	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:36.785	816.785	816785	00:13:38.186	818.186	818186	00:00:01.401	1.401	1401	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:57.787	837.787	837787	00:14:00.148	840.148	840148	00:00:02.361	2.361	2361	1		6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:14:01.228	841.228	841228	00:14:01.629	841.629	841629	00:00:00.401	0.401	401	1		6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:14:42.909	882.909	882909	00:14:44.870	884.87	884870	00:00:01.961	1.961	1961	1	1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:14:45.870	885.87	885870	00:14:46.270	886.27	886270	00:00:00.400	0.4	400	1		6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:18:27.615	1107.615	1107615	00:18:28.535	1108.535	1108535	00:00:00.920	0.92	920	1	1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:18:55.337	1135.337	1135337	00:18:56.977	1136.977	1136977	00:00:01.640	1.64	1640	1	1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:19:19.419	1159.419	1159419	00:19:20.019	1160.019	1160019	00:00:00.600	0.6	600	1		7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:19:20.860	1160.86	1160860	00:19:21.900	1161.9	1161900	00:00:01.040	1.04	1040	1		7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:19:23.860	1163.86	1163860	00:19:25.661	1165.661	1165661	00:00:01.801	1.801	1801	1	1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:19:26.701	1166.701	1166701	00:19:28.662	1168.662	1168662	00:00:01.961	1.961	1961	1	1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:19:29.502	1169.502	1169502	00:19:30.022	1170.022	1170022	00:00:00.520	0.52	520	1		7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:23:22.180	1402.18	1402180	00:23:22.901	1402.901	1402901	00:00:00.721	0.721	721	1	1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:23:23.821	1403.821	1403821	00:23:24.181	1404.181	1404181	00:00:00.360	0.36	360	1	1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:23:51.822	1431.822	1431822	00:23:52.863	1432.863	1432863	00:00:01.041	1.041	1041	1	1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:24:37.065	1477.065	1477065	00:24:38.225	1478.225	1478225	00:00:01.160	1.16	1160	1	1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:24:38.745	1478.745	1478745	00:24:39.305	1479.305	1479305	00:00:00.560	0.56	560	1		8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:01:15.910	75.91	75910	00:01:19.111	79.111	79111	00:00:03.201	3.201	3201		1	4	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:01:58.404	118.404	118404	00:02:00.644	120.644	120644	00:00:02.240	2.24	2240		1	4	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:02:45.886	165.886	165886	00:02:49.767	169.767	169767	00:00:03.881	3.881	3881		1	4	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:08:43.420	523.42	523420	00:08:48.061	528.061	528061	00:00:04.641	4.641	4641		1	5	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:09:06.823	546.823	546823	00:09:10.704	550.704	550704	00:00:03.881	3.881	3881		1	5	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:10:10.826	610.826	610826	00:10:13.946	613.946	613946	00:00:03.120	3.12	3120		1	5	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:21.420	801.42	801420	00:13:21.501	801.501	801501	00:00:00.081	0.081	81		1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:21.501	801.501	801501	00:13:38.701	818.701	818701	00:00:17.200	17.2	17200		1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:57.911	837.911	837911	00:14:00.792	840.792	840792	00:00:02.881	2.881	2881		1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:14:42.755	882.755	882755	00:14:46.236	886.236	886236	00:00:03.481	3.481	3481		1	6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:18:27.540	1107.54	1107540	00:18:29.180	1109.18	1109180	00:00:01.640	1.64	1640		1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:18:55.302	1135.302	1135302	00:18:57.702	1137.702	1137702	00:00:02.400	2.4	2400		1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:19:21.103	1161.103	1161103	00:19:29.545	1169.545	1169545	00:00:08.442	8.442	8442		1	7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:23:21.960	1401.96	1401960	00:23:24.280	1404.28	1404280	00:00:02.320	2.32	2320		1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:23:51.642	1431.642	1431642	00:23:53.522	1433.522	1433522	00:00:01.880	1.88	1880		1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:24:36.683	1476.683	1476683	00:24:39.203	1479.203	1479203	00:00:02.520	2.52	2520		1	8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:00:50.000	50.0	50000	00:02:56.000	176.0	176000	00:02:06.000	126.0	126000			4	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:08:27.000	507.0	507000	00:10:21.000	621.0	621000	00:01:54.000	114.0	114000			5	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:13:00.000	780.0	780000	00:14:54.000	894.0	894000	00:01:54.000	114.0	114000			6	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:18:08.000	1088.0	1088000	00:19:34.000	1174.0	1174000	00:01:26.000	86.0	86000			7	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:22:48.000	1368.0	1368000	00:24:47.000	1487.0	1487000	00:01:59.000	119.0	119000			8	Vp421-zweite Fahrt.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp421-zweite Fahrt.eaf
00:14:37.750	877.75	877750	00:14:38.270	878.27	878270	00:00:00.520	0.52	520	1		1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:14:38.910	878.91	878910	00:14:39.990	879.99	879990	00:00:01.080	1.08	1080	1		1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:14:40.511	880.511	880511	00:14:41.671	881.671	881671	00:00:01.160	1.16	1160	1		1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:14:42.391	882.391	882391	00:14:43.391	883.391	883391	00:00:01.000	1.0	1000	1	1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:14:43.672	883.672	883672	00:14:44.872	884.872	884872	00:00:01.200	1.2	1200	1	1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:14:48.113	888.113	888113	00:14:48.553	888.553	888553	00:00:00.440	0.44	440	1		1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:15:05.993	905.993	905993	00:15:07.994	907.994	907994	00:00:02.001	2.001	2001	1	1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:15:15.956	915.956	915956	00:15:17.076	917.076	917076	00:00:01.120	1.12	1120	1	1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:15:18.997	918.997	918997	00:15:19.197	919.197	919197	00:00:00.200	0.2	200	1		1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:16:06.358	966.358	966358	00:16:07.599	967.599	967599	00:00:01.241	1.241	1241	1	1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:16:08.079	968.079	968079	00:16:09.079	969.079	969079	00:00:01.000	1.0	1000	1	1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:16:10.000	970.0	970000	00:16:10.560	970.56	970560	00:00:00.560	0.56	560	1		1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:19:54.081	1194.081	1194081	00:19:54.721	1194.721	1194721	00:00:00.640	0.64	640	1		2	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:21:22.045	1282.045	1282045	00:21:22.405	1282.405	1282405	00:00:00.360	0.36	360	1		2	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:25:16.081	1516.081	1516081	00:25:16.201	1516.201	1516201	00:00:00.120	0.12	120	1		3	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:30:20.961	1820.961	1820961	00:30:26.762	1826.762	1826762	00:00:05.801	5.801	5801	1	1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:30:27.123	1827.123	1827123	00:30:29.483	1829.483	1829483	00:00:02.360	2.36	2360	1	1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:30:30.324	1830.324	1830324	00:30:33.004	1833.004	1833004	00:00:02.680	2.68	2680	1		4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:30:50.526	1850.526	1850526	00:30:52.167	1852.167	1852167	00:00:01.641	1.641	1641	1	1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:31:44.170	1904.17	1904170	00:31:46.651	1906.651	1906651	00:00:02.481	2.481	2481	1	1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:35:16.061	2116.061	2116061	00:35:17.621	2117.621	2117621	00:00:01.560	1.56	1560	1	1	5	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:35:36.342	2136.342	2136342	00:35:36.742	2136.742	2136742	00:00:00.400	0.4	400	1		5	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:35:37.463	2137.463	2137463	00:35:38.543	2138.543	2138543	00:00:01.080	1.08	1080	1	1	5	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:35:38.823	2138.823	2138823	00:35:39.263	2139.263	2139263	00:00:00.440	0.44	440	1	1	5	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:36:30.145	2190.145	2190145	00:36:31.586	2191.586	2191586	00:00:01.441	1.441	1441	1		5	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:35.560	2375.56	2375560	00:39:36.761	2376.761	2376761	00:00:01.201	1.201	1201	1		6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:37.241	2377.241	2377241	00:39:38.361	2378.361	2378361	00:00:01.120	1.12	1120	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:39.482	2379.482	2379482	00:39:40.762	2380.762	2380762	00:00:01.280	1.28	1280	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:41.042	2381.042	2381042	00:39:41.482	2381.482	2381482	00:00:00.440	0.44	440	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:42.283	2382.283	2382283	00:39:43.283	2383.283	2383283	00:00:01.000	1.0	1000	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:45.283	2385.283	2385283	00:39:45.644	2385.644	2385644	00:00:00.361	0.361	361	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:39:48.885	2388.885	2388885	00:39:49.965	2389.965	2389965	00:00:01.080	1.08	1080	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:40:17.686	2417.686	2417686	00:40:18.446	2418.446	2418446	00:00:00.760	0.76	760	1		6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:40:19.607	2419.607	2419607	00:40:21.327	2421.327	2421327	00:00:01.720	1.72	1720	1		6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:40:22.088	2422.088	2422088	00:40:23.048	2423.048	2423048	00:00:00.960	0.96	960	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:41:07.610	2467.61	2467610	00:41:08.250	2468.25	2468250	00:00:00.640	0.64	640	1		6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:41:09.571	2469.571	2469571	00:41:09.891	2469.891	2469891	00:00:00.320	0.32	320	1		6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:41:10.692	2470.692	2470692	00:41:11.412	2471.412	2471412	00:00:00.720	0.72	720	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:41:13.252	2473.252	2473252	00:41:14.093	2474.093	2474093	00:00:00.841	0.841	841	1	1	6	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:14:42.262	882.262	882262	00:14:45.663	885.663	885663	00:00:03.401	3.401	3401		1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:15:05.745	905.745	905745	00:15:05.780	905.78	905780	00:00:00.035	0.035	35		1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:15:05.780	905.78	905780	00:15:18.540	918.54	918540	00:00:12.760	12.76	12760		1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:16:06.270	966.27	966270	00:16:09.991	969.991	969991	00:00:03.721	3.721	3721		1	1	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:19:51.680	1191.68	1191680	00:19:53.840	1193.84	1193840	00:00:02.160	2.16	2160		1	2	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:20:39.400	1239.4	1239400	00:20:41.040	1241.04	1241040	00:00:01.640	1.64	1640		1	2	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:21:19.920	1279.92	1279920	00:21:22.120	1282.12	1282120	00:00:02.200	2.2	2200		1	2	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:25:13.520	1513.52	1513520	00:25:15.320	1515.32	1515320	00:00:01.800	1.8	1800		1	3	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:25:32.080	1532.08	1532080	00:25:34.040	1534.04	1534040	00:00:01.960	1.96	1960		1	3	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:26:35.280	1595.28	1595280	00:26:37.040	1597.04	1597040	00:00:01.760	1.76	1760		1	3	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:30:20.940	1820.94	1820940	00:30:30.062	1830.062	1830062	00:00:09.122	9.122	9122		1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:30:48.222	1848.222	1848222	00:30:52.863	1852.863	1852863	00:00:04.641	4.641	4641		1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:31:43.868	1903.868	1903868	00:31:47.429	1907.429	1907429	00:00:03.561	3.561	3561		1	4	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
00:35:16.061	2116.061	2116061	00:35:18.221	2118.221	2118221	00:00:02.160	2.16	2160		1	5	Vp422-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp422-1.eaf
