Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:37:18.221	2238.221	2238221	00:37:22.422	2242.422	2242422	00:00:04.201	4.201	4201	1	4	Vp425-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-1.eaf
00:16:14.700	974.7	974700	00:18:22.500	1102.5	1102500	00:02:07.800	127.8	127800		1	Vp425-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-1.eaf
00:22:21.220	1341.22	1341220	00:24:23.820	1463.82	1463820	00:02:02.600	122.6	122600		2	Vp425-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-1.eaf
00:28:41.260	1721.26	1721260	00:30:33.740	1833.74	1833740	00:01:52.480	112.48	112480		3	Vp425-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-1.eaf
00:35:26.422	2126.422	2126422	00:37:29.822	2249.822	2249822	00:02:03.400	123.4	123400		4	Vp425-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-1.eaf
00:03:47.980	227.98	227980	00:03:50.581	230.581	230581	00:00:02.601	2.601	2601	1	5	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:04:17.661	257.661	257661	00:04:19.781	259.781	259781	00:00:02.120	2.12	2120	1	5	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:05:04.541	304.541	304541	00:05:06.701	306.701	306701	00:00:02.160	2.16	2160	1	5	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:08:18.680	498.68	498680	00:08:20.800	500.8	500800	00:00:02.120	2.12	2120	1	6	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:08:46.640	526.64	526640	00:08:48.600	528.6	528600	00:00:01.960	1.96	1960	1	6	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:09:14.561	554.561	554561	00:09:17.441	557.441	557441	00:00:02.880	2.88	2880	1	6	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:12:57.320	777.32	777320	00:12:57.440	777.44	777440	00:00:00.120	0.12	120	1	7	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:12:57.440	777.44	777440	00:13:02.600	782.6	782600	00:00:05.160	5.16	5160	1	7	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:13:18.800	798.8	798800	00:13:31.240	811.24	811240	00:00:12.440	12.44	12440	1	7	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:14:07.200	847.2	847200	00:14:15.760	855.76	855760	00:00:08.560	8.56	8560	1	7	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:17:32.365	1052.365	1052365	00:17:35.205	1055.205	1055205	00:00:02.840	2.84	2840	1	8	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:17:58.771	1078.771	1078771	00:18:00.692	1080.692	1080692	00:00:01.921	1.921	1921	1	8	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:18:28.219	1108.219	1108219	00:18:30.220	1110.22	1110220	00:00:02.001	2.001	2001	1	8	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:02:53.520	173.52	173520	00:05:16.040	316.04	316040	00:02:22.520	142.52	142520		5	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:07:51.680	471.68	471680	00:09:28.360	568.36	568360	00:01:36.680	96.68	96680		6	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:12:03.680	723.68	723680	00:14:27.840	867.84	867840	00:02:24.160	144.16	144160		7	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:16:46.800	1006.8	1006800	00:18:38.560	1118.56	1118560	00:01:51.760	111.76	111760		8	Vp425-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp425-2.eaf
00:14:26.380	866.38	866380	00:14:30.900	870.9	870900	00:00:04.520	4.52	4520	1	1	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:14:54.940	894.94	894940	00:14:56.980	896.98	896980	00:00:02.040	2.04	2040	1	1	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:15:10.140	910.14	910140	00:15:11.820	911.82	911820	00:00:01.680	1.68	1680	1	1	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:19:51.080	1191.08	1191080	00:20:05.440	1205.44	1205440	00:00:14.360	14.36	14360	1	2	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:20:34.400	1234.4	1234400	00:20:37.160	1237.16	1237160	00:00:02.760	2.76	2760	1	2	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:21:01.600	1261.6	1261600	00:21:17.240	1277.24	1277240	00:00:15.640	15.64	15640	1	2	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:25:00.800	1500.8	1500800	00:25:04.361	1504.361	1504361	00:00:03.561	3.561	3561	1	3	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:25:26.441	1526.441	1526441	00:25:28.801	1528.801	1528801	00:00:02.360	2.36	2360	1	3	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:26:25.881	1585.881	1585881	00:26:28.441	1588.441	1588441	00:00:02.560	2.56	2560	1	3	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:30:34.180	1834.18	1834180	00:30:39.941	1839.941	1839941	00:00:05.761	5.761	5761	1	4	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:31:07.061	1867.061	1867061	00:31:09.221	1869.221	1869221	00:00:02.160	2.16	2160	1	4	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:31:52.781	1912.781	1912781	00:31:54.821	1914.821	1914821	00:00:02.040	2.04	2040	1	4	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:38:03.780	2283.78	2283780	00:38:05.940	2285.94	2285940	00:00:02.160	2.16	2160	1	5	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:38:28.100	2308.1	2308100	00:38:29.860	2309.86	2309860	00:00:01.760	1.76	1760	1	5	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:39:06.701	2346.701	2346701	00:39:09.581	2349.581	2349581	00:00:02.880	2.88	2880	1	5	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:13:46.520	826.52	826520	00:15:52.400	952.4	952400	00:02:05.880	125.88	125880		1	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:19:27.760	1167.76	1167760	00:21:17.800	1277.8	1277800	00:01:50.040	110.04	110040		2	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:24:36.040	1476.04	1476040	00:26:36.040	1596.04	1596040	00:02:00.000	120.0	120000		3	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:29:49.840	1789.84	1789840	00:32:00.360	1920.36	1920360	00:02:10.520	130.52	130520		4	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:37:25.520	2245.52	2245520	00:39:14.520	2354.52	2354520	00:01:49.000	109.0	109000		5	Vp426-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-1.eaf
00:02:47.080	167.08	167080	00:02:49.440	169.44	169440	00:00:02.360	2.36	2360	1	6	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:03:28.682	208.682	208682	00:03:30.882	210.882	210882	00:00:02.200	2.2	2200	1	6	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:04:11.242	251.242	251242	00:04:13.122	253.122	253122	00:00:01.880	1.88	1880	1	6	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:07:34.220	454.22	454220	00:07:37.661	457.661	457661	00:00:03.441	3.441	3441	1	7	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:07:59.622	479.622	479622	00:08:02.422	482.422	482422	00:00:02.800	2.8	2800	1	7	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:09:04.747	544.747	544747	00:09:06.907	546.907	546907	00:00:02.160	2.16	2160	1	7	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:11:57.240	717.24	717240	00:11:59.241	719.241	719241	00:00:02.001	2.001	2001	1	8	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:12:37.242	757.242	757242	00:12:39.762	759.762	759762	00:00:02.520	2.52	2520	1	8	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:13:20.683	800.683	800683	00:13:22.883	802.883	802883	00:00:02.200	2.2	2200	1	8	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:02:08.700	128.7	128700	00:04:21.700	261.7	261700	00:02:13.000	133.0	133000		6	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:07:11.700	431.7	431700	00:09:15.700	555.7	555700	00:02:04.000	124.0	124000		7	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:11:28.700	688.7	688700	00:13:30.700	810.7	810700	00:02:02.000	122.0	122000		8	Vp426-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp426-2.eaf
00:13:09.920	789.92	789920	00:13:15.001	795.001	795001	00:00:05.081	5.081	5081	1	1	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:13:40.601	820.601	820601	00:13:43.081	823.081	823081	00:00:02.480	2.48	2480	1	1	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:14:22.361	862.361	862361	00:14:25.522	865.522	865522	00:00:03.161	3.161	3161	1	1	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:18:54.280	1134.28	1134280	00:19:08.003	1148.003	1148003	00:00:13.723	13.723	13723	1	2	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:19:33.403	1173.403	1173403	00:19:38.884	1178.884	1178884	00:00:05.481	5.481	5481	1	2	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:20:41.924	1241.924	1241924	00:20:51.526	1251.526	1251526	00:00:09.602	9.602	9602	1	2	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:25:17.520	1517.52	1517520	00:25:25.282	1525.282	1525282	00:00:07.762	7.762	7762	1	3	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:25:50.482	1550.482	1550482	00:26:07.166	1567.166	1567166	00:00:16.684	16.684	16684	1	3	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:26:26.406	1586.406	1586406	00:26:29.967	1589.967	1589967	00:00:03.561	3.561	3561	1	3	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:30:24.360	1824.36	1824360	00:30:27.161	1827.161	1827161	00:00:02.801	2.801	2801	1	4	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:31:10.763	1870.763	1870763	00:31:13.083	1873.083	1873083	00:00:02.320	2.32	2320	1	4	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:31:56.965	1916.965	1916965	00:31:59.366	1919.366	1919366	00:00:02.401	2.401	2401	1	4	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:35:18.100	2118.1	2118100	00:35:20.300	2120.3	2120300	00:00:02.200	2.2	2200	1	5	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:35:59.782	2159.782	2159782	00:36:03.343	2163.343	2163343	00:00:03.561	3.561	3561	1	5	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:36:36.703	2196.703	2196703	00:36:42.584	2202.584	2202584	00:00:05.881	5.881	5881	1	5	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:12:23.400	743.4	743400	00:14:33.400	873.4	873400	00:02:10.000	130.0	130000		1	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:18:24.400	1104.4	1104400	00:21:02.400	1262.4	1262400	00:02:38.000	158.0	158000		2	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:24:41.400	1481.4	1481400	00:26:38.400	1598.4	1598400	00:01:57.000	117.0	117000		3	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:29:51.400	1791.4	1791400	00:32:06.400	1926.4	1926400	00:02:15.000	135.0	135000		4	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:35:07.400	2107.4	2107400	00:37:04.400	2224.4	2224400	00:01:57.000	117.0	117000		5	Vp427-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-1.eaf
00:00:16.800	16.8	16800	00:00:19.400	19.4	19400	00:00:02.600	2.6	2600	1	5	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:00:58.561	58.561	58561	00:01:02.442	62.442	62442	00:00:03.881	3.881	3881	1	5	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:01:35.562	95.562	95562	00:01:41.443	101.443	101443	00:00:05.881	5.881	5881	1	5	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:05:11.580	311.58	311580	00:05:15.941	315.941	315941	00:00:04.361	4.361	4361	1	6	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:05:52.713	352.713	352713	00:05:55.274	355.274	355274	00:00:02.561	2.561	2561	1	6	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:06:34.564	394.564	394564	00:06:37.404	397.404	397404	00:00:02.840	2.84	2840	1	6	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:11:36.420	696.42	696420	00:11:38.581	698.581	698581	00:00:02.161	2.161	2161	1	7	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:11:54.223	714.223	714223	00:11:57.423	717.423	717423	00:00:03.200	3.2	3200	1	7	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:13:01.465	781.465	781465	00:13:04.386	784.386	784386	00:00:02.921	2.921	2921	1	7	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:16:07.720	967.72	967720	00:16:10.240	970.24	970240	00:00:02.520	2.52	2520	1	8	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:16:48.040	1008.04	1008040	00:16:50.480	1010.48	1010480	00:00:02.440	2.44	2440	1	8	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:17:34.160	1054.16	1054160	00:17:36.560	1056.56	1056560	00:00:02.400	2.4	2400	1	8	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:00:00.000	0.0	0	00:02:03.000	123.0	123000	00:02:03.000	123.0	123000		5	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:04:45.000	285.0	285000	00:06:46.000	406.0	406000	00:02:01.000	121.0	121000		6	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:11:14.000	674.0	674000	00:13:12.000	792.0	792000	00:01:58.000	118.0	118000		7	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:15:32.150	932.15	932150	00:17:48.150	1068.15	1068150	00:02:16.000	136.0	136000		8	Vp427-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp427-2.eaf
00:14:10.700	850.7	850700	00:14:33.680	873.68	873680	00:00:22.980	22.98	22980		1	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:14:33.680	873.68	873680	00:14:36.400	876.4	876400	00:00:02.720	2.72	2720	1	1	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:15:11.600	911.6	911600	00:15:15.521	915.521	915521	00:00:03.921	3.921	3921	1	1	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:15:49.841	949.841	949841	00:15:52.801	952.801	952801	00:00:02.960	2.96	2960	1	1	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:19:54.150	1194.15	1194150	00:20:17.640	1217.64	1217640	00:00:23.490	23.49	23490		2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:20:17.640	1217.64	1217640	00:20:17.680	1217.68	1217680	00:00:00.040	0.04	40	1	2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:20:17.680	1217.68	1217680	00:20:18.281	1218.281	1218281	00:00:00.601	0.601	601	1	2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:20:18.881	1218.881	1218881	00:20:22.962	1222.962	1222962	00:00:04.081	4.081	4081	1	2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:20:23.602	1223.602	1223602	00:20:26.723	1226.723	1226723	00:00:03.121	3.121	3121	1	2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:20:27.203	1227.203	1227203	00:20:28.444	1228.444	1228444	00:00:01.241	1.241	1241	1	2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:20:30.124	1230.124	1230124	00:20:30.645	1230.645	1230645	00:00:00.521	0.521	521		2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:21:09.886	1269.886	1269886	00:21:10.646	1270.646	1270646	00:00:00.760	0.76	760		2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
00:21:12.124	1272.124	1272124	00:21:12.487	1272.487	1272487	00:00:00.363	0.363	363	1	2	Vp428-1_reconstructed-from-csv.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp428-1_reconstructed-from-csv.eaf
